Id,District Name,Neighborhood Name,Street,Year,Month,Weekday,Part of the day
2017S001421    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,MUNTANER                                          ,2017,February,Monday,Afternoon
2017S001420    ,Sarrià-Sant Gervasi,el Putxet i el Farró,PUTXET                                            ,2017,February,Monday,Afternoon
2017S001444    ,Ciutat Vella,la Barceloneta,CERMEÑO                                           ,2017,February,Monday,Night
2017S001422    ,Eixample,l'Antiga Esquerra de l'Eixample,MALLORCA                                          ,2017,February,Monday,Night
2017S001423    ,Sant Martí,el Parc i la Llacuna del Poblenou,ZAMORA / Sancho de Ávila                          ,2017,February,Tuesday,Night
2017S001424    ,Sant Martí,Sant Martí de Provençals,RBLA GUIPÚSCOA                                    ,2017,February,Tuesday,Morning
2017S001427    ,Eixample,la Sagrada Família,LEPANT / Provença                                 ,2017,February,Tuesday,Morning
2017S001425    ,Horta-Guinardó,el Baix Guinardó,ST ANTONI M CLARET / Castillejos                  ,2017,February,Tuesday,Morning
2017S001437    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,PROVENÇALS / Pujades                              ,2017,February,Tuesday,Morning
2017S001436    ,Les Corts,la Maternitat i Sant Ramon,AV DIAGONAL / John M. Keynes                      ,2017,February,Tuesday,Morning
2017S001434    ,Sants-Montjuïc,Sants - Badal,TORNS / Bassegoda                                 ,2017,February,Tuesday,Morning
2017S001430    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,RDA LITORAL(LLOBRE                                ,2017,February,Tuesday,Morning
2017S001432    ,Eixample,la Nova Esquerra de l'Eixample,PARÍS                                             ,2017,February,Tuesday,Morning
2017S001428    ,Sant Martí,la Vila Olímpica del Poblenou,DOCTOR TRUETA / Àlaba                             ,2017,February,Tuesday,Morning
2017S001438    ,Sant Martí,el Poblenou,JONCAR / Rbla Poblenou                            ,2017,February,Tuesday,Morning
2017S001429    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,PAU ALCOVER / Calatrava                           ,2017,February,Tuesday,Morning
2017S001431    ,Les Corts,la Maternitat i Sant Ramon,RDA MIG (DESCEND)                                 ,2017,February,Tuesday,Morning
2017S001433    ,Sants-Montjuïc,el Poble-sec,VILA I VILÀ                                       ,2017,February,Tuesday,Morning
2017S001440    ,Horta-Guinardó,el Guinardó,PG MARAGALL                                       ,2017,February,Tuesday,Morning
2017S001439    ,Eixample,l'Antiga Esquerra de l'Eixample,CASANOVA / Mallorca                               ,2017,February,Tuesday,Morning
2017S001441    ,Gràcia,la Vila de Gràcia,PG GRÀCIA / Còrsega                               ,2017,February,Tuesday,Morning
2017S001442    ,Les Corts,la Maternitat i Sant Ramon,AV DIAGONAL / Pl Pius XII                         ,2017,February,Tuesday,Morning
2017S001448    ,Sant Martí,el Parc i la Llacuna del Poblenou,AV DIAGONAL / Roc Boronat                         ,2017,February,Tuesday,Afternoon
2017S001443    ,Sarrià-Sant Gervasi,les Tres Torres,VERGÓS                                            ,2017,February,Tuesday,Afternoon
2017S001447    ,Horta-Guinardó,la Clota,PG VALL D'HEBRON                                  ,2017,February,Tuesday,Afternoon
2017S001452    ,Eixample,la Nova Esquerra de l'Eixample,TARRAGONA / Consell de Cent                       ,2017,February,Tuesday,Afternoon
2017S001445    ,Eixample,la Dreta de l'Eixample,GV CORTS CATALANES / Roger de Llúria              ,2017,February,Tuesday,Afternoon
2017S001446    ,Sant Martí,el Parc i la Llacuna del Poblenou,GV CORTS CATALANES                                ,2017,February,Tuesday,Afternoon
2017S001449    ,Eixample,la Dreta de l'Eixample,PG GRÀCIA / Diputació                             ,2017,February,Tuesday,Afternoon
2017S001453    ,Sarrià-Sant Gervasi,Sarrià,VIA AUGUSTA                                       ,2017,February,Tuesday,Afternoon
2017S001454    ,Gràcia,la Salut,SARDENYA                                          ,2017,February,Tuesday,Afternoon
2017S001450    ,Sant Martí,el Parc i la Llacuna del Poblenou,PG TAULAT                                         ,2017,February,Tuesday,Afternoon
2017S001455    ,Horta-Guinardó,el Guinardó,PG MARAGALL / Xiprer                              ,2017,February,Tuesday,Afternoon
2017S001451    ,Nou Barris,Canyelles,VIA FAVÈNCIA                                      ,2017,February,Tuesday,Afternoon
2017S001456    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,CTRA B-20 (LLOBRE)                                ,2017,February,Tuesday,Afternoon
2017S001459    ,Eixample,la Dreta de l'Eixample,PROVENÇA / Pau Claris                             ,2017,February,Tuesday,Afternoon
2017S001457    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,PG TAULAT                                         ,2017,February,Tuesday,Afternoon
2017S001460    ,Nou Barris,Torre Baró,AV VALLBONA                                       ,2017,February,Tuesday,Afternoon
2017S001552    ,Eixample,l'Antiga Esquerra de l'Eixample,ARIBAU / Aragó                                    ,2017,February,Tuesday,Afternoon
2017S001458    ,Sarrià-Sant Gervasi,Sarrià,CAN CARALLEU / Major Can Caralleu                 ,2017,February,Tuesday,Night
2017S001461    ,Eixample,la Dreta de l'Eixample,PL CATALUNYA                                      ,2017,February,Wednesday,Night
2017S001462    ,Sant Andreu,la Sagrera,PG URRUTIA / Pg Fabra i Puig                      ,2017,February,Wednesday,Night
2017S001435    ,Nou Barris,la Guineueta,LORENA                                            ,2017,February,Wednesday,Morning
2017S001463    ,Horta-Guinardó,la Clota,PG VALL D'HEBRON / Granja Vella                   ,2017,February,Wednesday,Morning
2017S001464    ,Horta-Guinardó,el Baix Guinardó,PADILLA / Llorens i Barba                         ,2017,February,Wednesday,Morning
2017S001466    ,Eixample,l'Antiga Esquerra de l'Eixample,CASANOVA / València                               ,2017,February,Wednesday,Morning
2017S001465    ,Eixample,la Sagrada Família,ST ANTONI M CLARET                                ,2017,February,Wednesday,Morning
2017S001467    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,RDA DALT(LLOBREGAT                                ,2017,February,Wednesday,Morning
2017S001470    ,Sant Andreu,Sant Andreu,RDA DALT (BESÒS)                                  ,2017,February,Wednesday,Morning
2017S001472    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",PG ISABEL II / Pla Palau                          ,2017,February,Wednesday,Morning
2017S001469    ,Horta-Guinardó,la Teixonera,JOSEP SANGENÍS                                    ,2017,February,Wednesday,Morning
2017S001468    ,Sant Martí,Provençals del Poblenou,BAC DE RODA / Pere IV                             ,2017,February,Wednesday,Morning
2017S001471    ,Eixample,el Fort Pienc,GV CORTS CATALANES / Roger de Flor                ,2017,February,Wednesday,Morning
2017S001476    ,Sant Andreu,la Trinitat Vella,CTRA B-20 (LLOBRE)                                ,2017,February,Wednesday,Morning
2017S001477    ,Eixample,la Nova Esquerra de l'Eixample,ARAGÓ / Llança                                    ,2017,February,Wednesday,Afternoon
2017S001475    ,Eixample,la Sagrada Família,MALLORCA / Sardenya                               ,2017,February,Wednesday,Afternoon
2017S001473    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BALMES                                            ,2017,February,Wednesday,Afternoon
2017S001478    ,Les Corts,les Corts,AV DIAGONAL / Pl Rna M Cristina                   ,2017,February,Wednesday,Afternoon
2017S001474    ,Les Corts,les Corts,NUMÀNCIA / Marquès Sentmenat                      ,2017,February,Wednesday,Afternoon
2017S001480    ,Sarrià-Sant Gervasi,Sarrià,RDA DALT (BESÒS)                                  ,2017,February,Wednesday,Afternoon
2017S001479    ,Sants-Montjuïc,la Bordeta,PARCERISA                                         ,2017,February,Wednesday,Afternoon
2017S001483    ,Les Corts,Pedralbes,AV A BASTARDAS / Av Diagonal                      ,2017,February,Wednesday,Afternoon
2017S001481    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,GANDUXER / Dalmases                               ,2017,February,Wednesday,Afternoon
2017S001484    ,Nou Barris,la Trinitat Nova,VIA FAVÈNCIA                                      ,2017,February,Wednesday,Afternoon
2017S001485    ,Eixample,la Dreta de l'Eixample,PL TETUAN                                         ,2017,February,Wednesday,Afternoon
2017S001482    ,Nou Barris,Porta,AV RIO DE JANEIRO                                 ,2017,February,Wednesday,Afternoon
2017S001486    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,RDA GENERAL MITRE / Via Augusta                   ,2017,February,Wednesday,Night
2017S001487    ,Eixample,Sant Antoni,PG PICASSO / Princesa                             ,2017,February,Thursday,Night
2017S001488    ,Eixample,la Dreta de l'Eixample,PG GRÀCIA                                         ,2017,February,Thursday,Night
2017S001493    ,Sant Andreu,Sant Andreu,CONCEPCIÓN ARENAL                                 ,2017,February,Thursday,Morning
2017S001489    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,RDA DALT(LLOBREGAT                                ,2017,February,Thursday,Morning
2017S001490    ,Nou Barris,Vilapicina i la Torre Llobeta,RAMON ALBÓ / Felip II                             ,2017,February,Thursday,Morning
2017S001495    ,Horta-Guinardó,Horta,PG MARAGALL                                       ,2017,February,Thursday,Morning
2017S001494    ,Sant Martí,Sant Martí de Provençals,RBLA GUIPÚSCOA                                    ,2017,February,Thursday,Morning
2017S001491    ,Eixample,Sant Antoni,FLORIDABLANCA / Casanova                          ,2017,February,Thursday,Morning
2017S001497    ,Eixample,la Dreta de l'Eixample,PAU CLARIS                                        ,2017,February,Thursday,Morning
2017S001492    ,Sants-Montjuïc,el Poble-sec,AV PARAL·LEL                                      ,2017,February,Thursday,Morning
2017S001496    ,Eixample,el Fort Pienc,GV CORTS CATALANES / Sicília                      ,2017,February,Thursday,Morning
2017S001498    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",DOCTOR AIGUADER / Pizarro                         ,2017,February,Thursday,Morning
2017S001501    ,Sant Martí,el Clot,RBLA GUIPÚSCOA                                    ,2017,February,Thursday,Morning
2017S001506    ,Les Corts,la Maternitat i Sant Ramon,MARTÍ I FRANQUÈS                                  ,2017,February,Thursday,Morning
2017S001503    ,Les Corts,Pedralbes,AV EXÈRCIT                                        ,2017,February,Thursday,Afternoon
2017S001500    ,Gràcia,Vallcarca i els Penitents,RDA DALT(LLOBREGAT                                ,2017,February,Thursday,Afternoon
2017S001502    ,Gràcia,Vallcarca i els Penitents,CTRA B-20 (LLOBRE)                                ,2017,February,Thursday,Afternoon
2017S001504    ,Gràcia,Vallcarca i els Penitents,CTRA B-20 (LLOBRE)                                ,2017,February,Thursday,Afternoon
2017S001499    ,Eixample,la Dreta de l'Eixample,ARAGÓ / Pg Gràcia                                 ,2017,February,Thursday,Afternoon
2017S001505    ,Eixample,la Dreta de l'Eixample,PAU CLARIS / GV Corts Catalanes                   ,2017,February,Thursday,Afternoon
2017S001507    ,Sant Martí,el Clot,CONSELL DE CENT / Av Meridiana                    ,2017,February,Thursday,Afternoon
2017S001508    ,Horta-Guinardó,el Baix Guinardó,RAMON ROCAFULL                                    ,2017,February,Thursday,Afternoon
2017S001509    ,Eixample,la Nova Esquerra de l'Eixample,ENTENÇA / Còrsega                                 ,2017,February,Thursday,Afternoon
2017S001510    ,Sarrià-Sant Gervasi,Sarrià,RDA DALT (BESÒS)                                  ,2017,February,Thursday,Afternoon
2017S001512    ,Sants-Montjuïc,la Bordeta,GV CORTS CATALANES / Camí Cadena                  ,2017,February,Thursday,Afternoon
2017S001511    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",PUJADES                                           ,2017,February,Thursday,Night
2017S001513    ,Horta-Guinardó,el Guinardó,MASCARÓ / Segle XX                                ,2017,February,Thursday,Night
2017S001514    ,Eixample,la Dreta de l'Eixample,RDA SANT PERE                                     ,2017,February,Friday,Night
2017S001515    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,ARIBAU                                            ,2017,February,Friday,Night
2017S001518    ,Eixample,l'Antiga Esquerra de l'Eixample,MUNTANER / Mallorca                               ,2017,February,Friday,Morning
2017S001525    ,Les Corts,la Maternitat i Sant Ramon,AV DIAGONAL                                       ,2017,February,Friday,Morning
2017S001516    ,Sants-Montjuïc,la Marina del Prat Vermell,K / Número 6                                      ,2017,February,Friday,Morning
2017S001517    ,Sant Martí,el Parc i la Llacuna del Poblenou,JOAN D'ÀUSTRIA                                    ,2017,February,Friday,Morning
2017S001522    ,Les Corts,la Maternitat i Sant Ramon,G.V. CARLES III                                   ,2017,February,Friday,Morning
2017S001519    ,Horta-Guinardó,Montbau,RDA DALT (BESÒS)                                  ,2017,February,Friday,Morning
2017S001524    ,Sant Martí,la Verneda i la Pau,ANDRADE / Puigcerdà                               ,2017,February,Friday,Morning
2017S001520    ,Sants-Montjuïc,Sants,RDA MIG (DESCEND)                                 ,2017,February,Friday,Morning
2017S001521    ,Sant Martí,el Parc i la Llacuna del Poblenou,SARDENYA / Av Meridiana                           ,2017,February,Friday,Morning
2017S001523    ,Sant Andreu,Sant Andreu,GRAN SANT ANDREU / Llenguadoc                     ,2017,February,Friday,Morning
2017S001529    ,Sants-Montjuïc,el Poble-sec,LLEIDA / Pl Margarida Xirgu                       ,2017,February,Friday,Morning
2017S001526    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,VIA AUGUSTA                                       ,2017,February,Friday,Morning
2017S001541    ,Les Corts,les Corts,AV J TARRADELLAS                                  ,2017,February,Friday,Morning
2017S001527    ,Ciutat Vella,el Barri Gòtic,VIA LAIETANA                                      ,2017,February,Friday,Morning
2017S001528    ,Eixample,el Fort Pienc,GV CORTS CATALANES / Sicília                      ,2017,February,Friday,Morning
2017S001533    ,Sant Martí,el Parc i la Llacuna del Poblenou,PG PUJADES                                        ,2017,February,Friday,Morning
2017S001531    ,Les Corts,Pedralbes,RDA MIG (DESCEND)                                 ,2017,February,Friday,Morning
2017S001530    ,Sarrià-Sant Gervasi,Sarrià,RDA DALT (BESÒS)                                  ,2017,February,Friday,Morning
2017S001532    ,Horta-Guinardó,el Baix Guinardó,LEPANT / Ptge Sant Pere                           ,2017,February,Friday,Morning
2017S001535    ,Ciutat Vella,el Barri Gòtic,AV CATEDRAL                                       ,2017,February,Friday,Morning
2017S001534    ,Sant Andreu,Sant Andreu,AV MERIDIANA                                      ,2017,February,Friday,Afternoon
2017S001543    ,Sarrià-Sant Gervasi,les Tres Torres,RDA MIG(ASCENDENT)                                ,2017,February,Friday,Afternoon
2017S001537    ,Eixample,la Dreta de l'Eixample,RBLA CATALUNYA                                    ,2017,February,Friday,Afternoon
